Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
David Rodriguez,30,management,single,tertiary,no,358,yes,no,19,may,88,51,-1,0,unknown,no,3332703533,christinasmith@example.com,"204 Thomas Pass
Benjaminborough, WY 70191",True,sofi.com/personal-loans,70
Rick Jones,29,technician,married,secondary,no,0,yes,no,4,jun,377,1,-1,0,unknown,no,7378012149,zhangdonald@example.net,"803 Sweeney Spring
Deborahfort, NJ 54296",False,sofi.com/personal-loans,70
Elizabeth Harris,28,technician,single,secondary,yes,-298,yes,no,3,jun,559,7,-1,0,unknown,no,8557244996,renee02@example.com,"3049 Samantha Springs Apt. 170
West Michelle, MP 37619",True,sofi.com/personal-loans,70
Christopher Rodriguez,30,unemployed,married,secondary,no,529,yes,yes,26,may,107,3,-1,0,unknown,no,3092312207,yolanda75@example.net,"95182 Erickson Mountain Suite 707
Cynthiafurt, NY 98945",True,sofi.com/personal-loans,70
Paul Jones,34,blue-collar,married,secondary,no,-563,yes,no,26,may,252,1,-1,0,unknown,no,4319272621,nancy11@example.net,"PSC 3537, Box 8547
APO AE 91011",False,sofi.com/personal-loans,69
Cindy Bradley,47,services,married,secondary,no,795,yes,no,29,may,42,3,-1,0,unknown,no,7958197890,hollowayshannon@example.net,"4166 Sean Mountain Apt. 564
Nancyville, WA 98580",False,sofi.com/personal-loans,69
Sandra Pitts,37,management,divorced,tertiary,no,241,yes,no,30,may,126,1,-1,0,unknown,no,8989726714,callahanshawn@example.com,"88695 Nicholson Inlet Apt. 538
Brandonchester, MN 12403",False,sofi.com/personal-loans,69
Adam Cisneros,33,blue-collar,married,secondary,no,-346,yes,yes,23,may,29,3,-1,0,unknown,no,4722727179,markrodriguez@example.org,"61234 Huff Union
East Patrick, NV 21433",False,sofi.com/personal-loans,69
Alicia Johnson,52,blue-collar,married,primary,no,522,yes,no,19,may,298,2,-1,0,unknown,no,4826559966,gabriella79@example.net,"2203 Paul Points Suite 967
West Antoniomouth, NV 43323",False,sofi.com/personal-loans,69
Stephanie White,30,blue-collar,married,primary,no,145,yes,no,7,may,299,2,-1,0,unknown,no,9498341987,christopherbeck@example.net,"0808 Larson Route Suite 674
South Dianemouth, ND 18057",True,sofi.com/personal-loans,69
Darryl Estes,36,blue-collar,married,secondary,no,-406,yes,yes,14,may,104,3,-1,0,unknown,no,2339618394,sheena46@example.org,"25689 Baxter Views Apt. 355
West Tonya, NH 27413",False,sofi.com/personal-loans,69
Darren Allen,53,management,married,tertiary,no,6525,yes,no,2,jun,73,3,-1,0,unknown,no,6387559535,joshua47@example.com,"49485 Curtis Keys Apt. 566
Michaelberg, MT 31717",True,sofi.com/personal-loans,69
Shelby Norman,34,technician,single,secondary,no,951,yes,no,21,may,343,1,-1,0,unknown,no,3222330524,jford@example.com,"81624 Justin Gardens Apt. 882
West Harold, WI 43015",False,sofi.com/personal-loans,69
Darrell Lara,44,admin.,married,secondary,no,238,yes,yes,2,jun,306,4,-1,0,unknown,no,3937345313,kwalker@example.net,"203 Crystal Port
Hansenmouth, AZ 24161",True,sofi.com/personal-loans,69
Juan Rhodes,43,blue-collar,married,primary,no,186,yes,no,8,may,178,1,-1,0,unknown,no,5025799023,omoore@example.net,"1650 Karen Meadow Apt. 849
Douglasbury, TX 15265",False,sofi.com/personal-loans,69
Lindsay Phillips DDS,38,management,divorced,tertiary,no,4207,no,no,5,jun,355,1,-1,0,unknown,no,8882924653,brenda81@example.com,"3434 Johnson Route
Cabreraberg, CT 18541",True,sofi.com/personal-loans,69
William Young,37,blue-collar,married,secondary,no,117,yes,no,4,jun,52,1,-1,0,unknown,no,3186782505,rwarner@example.com,"70320 Baker Path
North Tarabury, DE 90992",False,sofi.com/personal-loans,69
Mary Brown,25,blue-collar,single,primary,no,-221,yes,no,23,may,250,1,-1,0,unknown,no,6017230959,robert90@example.net,"4776 Matthew Isle
Scotthaven, FL 12613",False,sofi.com/personal-loans,69
Jessica Christensen,31,management,married,tertiary,no,2229,yes,no,26,may,90,4,-1,0,unknown,no,3393442112,tcohen@example.com,"Unit 6270 Box 5021
DPO AA 68747",True,sofi.com/personal-loans,69
Mrs. Kelsey Murray,31,student,single,tertiary,no,479,yes,no,29,may,72,12,-1,0,unknown,no,3286547567,stricklandnicholas@example.com,"404 Jacob Hills
East Jeffrey, TN 43764",True,sofi.com/personal-loans,69
John Kline,29,blue-collar,single,primary,no,105,yes,no,16,may,326,1,-1,0,unknown,no,2204221405,ralphgarrison@example.org,"39822 Kelly Inlet
Port Charles, VT 44499",False,sofi.com/personal-loans,69
Elizabeth Davis,39,blue-collar,married,secondary,no,130,yes,no,13,may,141,6,-1,0,unknown,no,9703239435,barbara60@example.com,"PSC 6212, Box 0498
APO AE 59634",False,sofi.com/personal-loans,68
Donald Cantrell,26,blue-collar,married,secondary,no,800,yes,no,15,may,219,1,-1,0,unknown,no,7639737056,jamesdawn@example.org,"33299 Lori Roads Suite 577
North Alanshire, NE 14648",False,sofi.com/personal-loans,68
Bruce Roberts,29,blue-collar,single,primary,no,-680,yes,no,9,may,117,2,-1,0,unknown,no,7402261527,guerratracy@example.org,"6390 Williams Drive
Garciaburgh, WI 17088",True,sofi.com/personal-loans,68
Matthew Kelly,44,blue-collar,married,secondary,no,-95,yes,no,8,may,110,1,-1,0,unknown,no,3614377253,ncarter@example.com,"01355 Taylor Stream
East Emilyfurt, CT 24185",True,sofi.com/personal-loans,68
Ronald Murphy,36,admin.,married,tertiary,no,211,yes,no,5,may,146,2,-1,0,unknown,no,4255502997,karenfoster@example.com,"8606 Alexis River
South Julieside, OR 97864",True,sofi.com/personal-loans,68
Christian Bowers,53,blue-collar,married,secondary,no,974,yes,no,26,may,197,2,-1,0,unknown,no,2958218435,zachary30@example.net,"PSC 3372, Box 2870
APO AE 71006",False,sofi.com/personal-loans,68
Christine Williams,47,technician,married,tertiary,no,192,yes,no,26,may,596,1,-1,0,unknown,no,7039518598,smithsandra@example.org,"426 Heath Summit Apt. 670
Robertborough, MD 19689",False,sofi.com/personal-loans,68
Roger Brown,59,retired,married,secondary,no,434,yes,no,12,may,63,3,-1,0,unknown,no,6995706725,kfitzgerald@example.org,"427 Harmon Mountain Suite 821
Port Cory, AL 45411",False,sofi.com/personal-loans,68
William Smith MD,41,technician,married,secondary,no,225,yes,yes,8,may,63,2,-1,0,unknown,no,7405917486,charlesmanning@example.org,"93261 Michelle Place
East Benjaminshire, WV 86113",True,sofi.com/personal-loans,67
Daisy Johnson,42,blue-collar,single,secondary,no,24,no,no,14,may,229,1,-1,0,unknown,no,3724885206,william10@example.com,"404 Scott Mill Apt. 563
Markport, FL 96142",False,sofi.com/personal-loans,67
Robert Young,40,self-employed,married,primary,no,92,yes,no,13,may,92,1,-1,0,unknown,no,5975642492,karenjackson@example.org,"85294 Villanueva Crest
Millerside, IA 21970",False,sofi.com/personal-loans,67
Richard Freeman,55,technician,single,tertiary,no,92,yes,no,7,may,118,3,-1,0,unknown,no,3086415651,murillolee@example.net,"91157 Mcpherson Station
East Donaldton, NC 12355",True,sofi.com/personal-loans,67
Mike Ellis,45,blue-collar,married,secondary,no,27,yes,no,12,may,299,5,-1,0,unknown,no,2398328165,deannagonzalez@example.org,"51198 Rodriguez Street
Port Trevor, FL 07948",False,sofi.com/personal-loans,67
Stacy Rodriguez DDS,30,blue-collar,married,primary,no,3,yes,no,8,may,147,1,-1,0,unknown,no,3757603092,apeterson@example.net,"PSC 1339, Box 0880
APO AA 39945",True,sofi.com/personal-loans,67
Joseph Khan,35,blue-collar,married,secondary,no,0,yes,no,5,may,1056,1,-1,0,unknown,no,6239583207,ohudson@example.net,"62627 Catherine Port
Richardsontown, TX 05985",False,sofi.com/personal-loans,67
Cynthia Johnson,32,technician,single,secondary,no,0,yes,no,5,may,136,1,-1,0,unknown,no,4618115283,seth02@example.org,"0083 Vaughn Squares
Maloneton, VA 55297",True,sofi.com/personal-loans,67
James Mcmillan,46,blue-collar,married,primary,no,45,yes,no,8,may,235,1,-1,0,unknown,no,4388837824,garynewton@example.org,"5368 Sonya Spring Apt. 089
New Victoriahaven, NE 09955",False,sofi.com/personal-loans,67
Charles Tucker,31,blue-collar,married,secondary,no,4471,yes,no,9,may,296,2,-1,0,unknown,no,5795784556,igonzalez@example.net,"5385 Phillips Parks
North Alexanderburgh, VT 81268",False,sofi.com/personal-loans,67
David Herrera,32,management,single,tertiary,no,394,yes,no,8,may,466,2,-1,0,unknown,no,4736562390,nicholas58@example.net,"PSC 3425, Box 7308
APO AP 87890",True,sofi.com/personal-loans,67
Michael Mack,38,admin.,single,secondary,no,3239,no,no,5,jun,817,2,-1,0,unknown,yes,7872385652,raymond75@example.net,"PSC 5556, Box 7196
APO AE 14895",False,sofi.com/personal-loans,67
Michelle Hodges,53,admin.,married,secondary,no,-375,yes,no,23,may,24,1,-1,0,unknown,no,2375894904,james84@example.org,"75475 Brian Junctions Apt. 128
Jennyburgh, MN 96564",True,sofi.com/personal-loans,67
Andrew Mora,31,management,single,tertiary,no,-24,yes,yes,3,jun,589,6,-1,0,unknown,no,5512217843,samuelhunter@example.com,"438 Cynthia Falls
Victoriaburgh, WY 71712",True,sofi.com/personal-loans,67
William Moore,35,blue-collar,married,secondary,no,362,yes,no,12,may,363,2,-1,0,unknown,no,7422034243,loweanthony@example.net,"62573 Higgins Knolls Suite 341
Davidside, MH 72420",True,sofi.com/personal-loans,66
Anthony Hayes,43,entrepreneur,married,unknown,no,100,yes,no,5,may,702,1,-1,0,unknown,no,5378254393,nicholas63@example.org,"742 Moreno Falls Apt. 068
Chloeburgh, MA 62611",False,sofi.com/personal-loans,66
Melissa Palmer,51,blue-collar,married,primary,no,0,no,no,9,jun,166,2,-1,0,unknown,no,9636905306,jimenezkeith@example.com,"48143 Mason Islands
West Tami, IA 15144",True,sofi.com/personal-loans,66
Miguel Williams,52,blue-collar,married,secondary,no,0,no,no,2,jun,163,1,-1,0,unknown,no,4167466314,hperry@example.org,"5265 Gay Square
Laurachester, CT 73160",False,sofi.com/personal-loans,66
Michael Burns,40,services,single,secondary,no,888,yes,no,12,may,169,2,-1,0,unknown,no,5369978627,daniel61@example.org,"89220 Krista Mills Suite 617
South Jesseton, PR 93220",False,sofi.com/personal-loans,66
Julie Higgins,33,management,divorced,tertiary,no,166,yes,no,2,jun,278,1,-1,0,unknown,no,9592743320,ncummings@example.com,"PSC 1790, Box 6927
APO AE 80359",True,sofi.com/personal-loans,66
Lauren Donovan,60,retired,divorced,secondary,no,216,yes,no,5,may,238,1,-1,0,unknown,no,9519845941,pbender@example.net,"27413 Gibson Island
Lake Richard, MT 34678",True,sofi.com/personal-loans,66
Timothy Perry,32,services,single,secondary,no,406,yes,no,6,may,227,1,-1,0,unknown,no,5993653633,tylerhernandez@example.com,"94843 Jennifer Cliff
Conwayport, ME 97695",False,sofi.com/personal-loans,66
Timothy Harvey,31,technician,single,primary,no,449,yes,no,28,may,174,1,-1,0,unknown,no,9653726261,suzannewalters@example.org,"6771 Jennifer Ways
New Tyler, RI 32355",False,sofi.com/personal-loans,65
Marvin Smith,30,blue-collar,divorced,primary,no,1,yes,no,6,jun,63,9,-1,0,unknown,no,5285347016,ilee@example.org,"7764 Stephen Groves
Kirktown, NJ 18251",False,sofi.com/personal-loans,65
John Lewis,34,admin.,married,tertiary,no,221,yes,no,8,may,185,4,-1,0,unknown,no,9268513058,theresarogers@example.net,"31371 Vanessa Ridges
New Austin, MA 66420",True,sofi.com/personal-loans,65
James Nicholson,44,management,married,secondary,no,38,yes,no,15,may,152,2,-1,0,unknown,no,2183839505,wilsonraymond@example.com,"690 Anderson Burg
West Derekshire, ME 44063",False,sofi.com/personal-loans,65
Robin Pittman,37,blue-collar,single,secondary,no,197,yes,no,16,may,251,3,-1,0,unknown,no,2424241580,berrysophia@example.net,"481 Nichols Plain Apt. 452
West Cheyenne, MN 40642",False,sofi.com/personal-loans,65
Kimberly Moore,33,management,single,tertiary,no,0,no,no,3,jun,30,1,-1,0,unknown,no,2433748281,ugriffin@example.org,"700 Wilson Garden
Port Dwayne, DE 50219",True,sofi.com/personal-loans,65
Teresa Briggs,33,blue-collar,single,secondary,no,-416,yes,no,16,may,767,2,-1,0,unknown,yes,9183461155,nrobertson@example.com,"5670 Christopher Haven Apt. 730
Gomezview, MS 92551",False,sofi.com/personal-loans,65
John Russell,29,services,married,secondary,no,340,yes,yes,26,may,297,1,-1,0,unknown,no,5444875274,efoster@example.org,"19423 Mays Ports
West Davidside, NJ 13134",True,sofi.com/personal-loans,65
Stephanie Ford,28,blue-collar,married,primary,no,507,yes,no,16,may,359,1,-1,0,unknown,no,2232384650,wagnerstephen@example.net,"PSC 6591, Box 8616
APO AE 66168",False,sofi.com/personal-loans,65
Michael Walker,33,technician,married,secondary,no,1844,yes,no,29,may,241,3,-1,0,unknown,no,4647511304,patricia02@example.net,"6628 Barbara Rue Suite 118
Higginsstad, MS 43275",True,sofi.com/personal-loans,65
Robert Bailey,39,blue-collar,divorced,secondary,no,226,yes,no,20,may,221,2,-1,0,unknown,no,2328087788,toddjohn@example.com,"116 Pittman Plaza
Lisahaven, VA 22258",False,sofi.com/personal-loans,65
Debra Robinson,28,blue-collar,single,secondary,no,3430,yes,no,6,jun,72,6,-1,0,unknown,no,2548974583,cheryllopez@example.org,"0846 Kathleen Rest
South Sonia, MT 33302",True,sofi.com/personal-loans,65
Jennifer Williams,28,blue-collar,married,secondary,no,6,yes,no,9,may,254,1,-1,0,unknown,no,4614672022,matthewcarr@example.net,"22496 Wilson Mission
Port Williamview, ME 60920",False,sofi.com/personal-loans,65
Meghan Hanson,37,services,single,secondary,no,148,no,yes,6,jun,64,1,-1,0,unknown,no,8564357631,susan90@example.org,"669 Aaron Trail Apt. 408
New Danielleview, MH 35691",True,sofi.com/personal-loans,65
Chloe Soto,28,technician,single,secondary,no,10865,yes,no,27,may,350,3,-1,0,unknown,no,5674558650,jhoward@example.com,"2705 Donald Mall Suite 672
Port Mark, MO 83822",False,sofi.com/personal-loans,64
Chelsea Thomas,36,unemployed,single,tertiary,no,577,yes,no,30,may,155,1,-1,0,unknown,no,4369872071,longjames@example.org,"461 Timothy Drives Apt. 645
South Ashley, MI 74672",True,sofi.com/personal-loans,64
Kimberly Fleming DVM,37,self-employed,married,secondary,no,2260,yes,no,30,may,370,3,-1,0,unknown,no,9675981925,donna88@example.com,"75576 Smith Mount Suite 099
South Danielville, MT 51598",False,sofi.com/personal-loans,64
Leah Rodriguez,59,admin.,divorced,secondary,no,975,yes,no,15,may,263,4,-1,0,unknown,no,2147111756,psmith@example.com,"1428 Nicole Springs Suite 406
Lake Dave, MP 58948",False,sofi.com/personal-loans,64
Tyler Diaz,37,services,married,secondary,no,50,yes,no,8,may,352,3,-1,0,unknown,no,2522461779,angelaward@example.net,"5996 Campos Isle
Susanview, TX 19596",False,sofi.com/personal-loans,64
Guy Conley,39,services,married,secondary,no,9374,yes,no,20,may,273,1,-1,0,unknown,no,5317143657,walvarez@example.net,"9375 Jonathan Oval Apt. 312
North Sean, NH 04289",False,sofi.com/personal-loans,64
Mark Wood,41,technician,married,secondary,no,3,yes,yes,3,jun,197,3,-1,0,unknown,no,6883642105,rclark@example.net,"48212 Greer Square Suite 653
New Megan, DC 14711",False,sofi.com/personal-loans,64
Kara Allen,31,blue-collar,single,primary,no,985,yes,no,12,may,178,2,-1,0,unknown,no,5846422444,osmith@example.com,"0128 Jonathon Square Apt. 873
North Marc, UT 41965",False,sofi.com/personal-loans,64
Mark Hurley,32,services,married,secondary,no,162,yes,no,14,may,297,2,-1,0,unknown,no,6997307808,robertcook@example.net,"985 Ramos Glen Suite 423
Alanstad, NH 77979",True,sofi.com/personal-loans,64
Sheila Clements DVM,51,management,divorced,tertiary,no,119,no,no,5,jun,112,2,-1,0,unknown,no,4359724496,markgutierrez@example.net,"3107 Greene Junction Suite 359
Chanland, FM 82440",True,sofi.com/personal-loans,64
Danielle Chase,52,technician,married,tertiary,no,7,no,yes,5,may,175,1,-1,0,unknown,no,4214603883,billyrios@example.org,"837 Williams Passage
Gardnermouth, OR 55172",False,sofi.com/personal-loans,64
Ryan Li Jr.,35,self-employed,single,primary,no,45,no,yes,6,jun,81,1,-1,0,unknown,no,2739381522,eric72@example.com,"017 Nelson Row
North James, VI 57888",False,sofi.com/personal-loans,64
Carlos Sharp,31,management,married,tertiary,no,713,yes,no,9,may,1534,2,-1,0,unknown,no,9562611626,jameshicks@example.net,"Unit 7209 Box 2127
DPO AP 88593",False,sofi.com/personal-loans,64
Tammy Atkinson,36,technician,married,secondary,no,368,yes,yes,6,may,1597,2,-1,0,unknown,yes,9919888122,nnavarro@example.com,"8807 Valerie Way
West Justinbury, WV 22400",False,sofi.com/personal-loans,63
Anthony Harris,38,management,single,tertiary,no,900,yes,no,2,jun,156,1,-1,0,unknown,no,6345905395,courtney65@example.com,"41380 Johnson Mountains
Grahamland, ME 40718",True,sofi.com/personal-loans,63
Justin Koch,42,blue-collar,married,secondary,no,476,yes,no,13,may,93,1,-1,0,unknown,no,4753020004,staceyperry@example.net,"7534 Julia Hills Suite 972
Port Douglasland, WY 75791",False,sofi.com/personal-loans,63
Michele Williams,28,blue-collar,single,tertiary,no,727,yes,no,6,jun,144,4,-1,0,unknown,no,2364661037,brian92@example.com,"18848 Graves Courts
West Brandyshire, NJ 61183",False,sofi.com/personal-loans,63
Martin Wood,58,retired,married,secondary,no,2836,no,no,6,jun,248,2,-1,0,unknown,no,3068712633,randymurphy@example.com,"6725 Heather Circle
Wesleychester, NJ 35199",True,sofi.com/personal-loans,63
Matthew Andrews,59,retired,married,primary,no,5521,yes,yes,13,may,94,1,-1,0,unknown,no,9584607440,carla41@example.net,"USNV Schneider
FPO AA 52288",True,sofi.com/personal-loans,63
Rebecca Gonzalez,38,technician,married,secondary,no,381,yes,no,29,may,126,2,-1,0,unknown,no,6955223231,egonzalez@example.org,"32497 Edwards Plain
Simonchester, AR 03586",False,sofi.com/personal-loans,63
Ryan Miller,26,admin.,single,secondary,no,92,yes,no,13,may,259,1,-1,0,unknown,no,7794755718,jeffrey11@example.com,"USNS Hall
FPO AA 17357",True,sofi.com/personal-loans,63
Gary Cook,38,technician,single,secondary,no,615,yes,no,2,jun,215,1,-1,0,unknown,no,3842093741,bennettamanda@example.com,"5274 Walls Station Suite 055
Hobbsfort, WY 28261",True,sofi.com/personal-loans,62
Nicholas Meadows,48,blue-collar,single,unknown,no,71,yes,no,8,may,101,2,-1,0,unknown,no,7734386161,daniellesnyder@example.net,"10679 West Springs
Bradybury, MS 91378",False,sofi.com/personal-loans,62
Natalie Nelson,48,blue-collar,divorced,primary,no,-18,yes,no,8,may,11,1,-1,0,unknown,no,4602490715,rita22@example.org,"055 Latoya Forks Apt. 935
West Maurice, ND 93671",True,sofi.com/personal-loans,62
Kayla Nash,45,blue-collar,married,secondary,no,2429,yes,no,13,may,171,2,-1,0,unknown,no,6754202764,ajohnston@example.com,"4605 Bryant Trail Suite 309
Barnesmouth, TX 10852",False,sofi.com/personal-loans,62
Robert Merritt,42,services,married,primary,no,2557,yes,no,23,may,28,3,-1,0,unknown,no,5457743144,robinrichardson@example.net,"001 Larry Curve
Sandraburgh, SD 64505",False,sofi.com/personal-loans,62
Alicia Crawford,41,blue-collar,married,primary,no,512,yes,no,6,may,233,2,-1,0,unknown,no,2712205925,jennifer82@example.net,"8260 Cooper Highway Apt. 411
East Debramouth, MD 61462",False,sofi.com/personal-loans,62
Amber Hogan,35,blue-collar,married,primary,no,3587,yes,no,30,may,148,4,-1,0,unknown,no,5485523511,petersonashley@example.com,"79693 Jessica Plaza Suite 917
New Keith, VA 92360",False,sofi.com/personal-loans,62
Jordan Barnes,47,admin.,married,secondary,no,-245,yes,no,27,may,145,5,-1,0,unknown,no,9428883350,stephenroberts@example.net,"5854 Atkinson Street Apt. 404
West Jasminemouth, IA 82180",False,sofi.com/personal-loans,62
Kristin Matthews,45,management,single,tertiary,no,2571,yes,no,29,may,54,1,-1,0,unknown,no,3185329031,sherry18@example.org,"6766 Richard Estates Suite 996
Lindseyside, AR 50212",True,sofi.com/personal-loans,62
Charles Hurley,34,entrepreneur,single,tertiary,no,714,yes,no,12,may,166,4,-1,0,unknown,no,5346401091,carolynadkins@example.org,"919 Robert Road Apt. 423
Wolfeport, NY 31798",False,sofi.com/personal-loans,62
Amber Stevens,27,blue-collar,single,primary,no,-79,yes,no,30,may,385,5,-1,0,unknown,no,2633205614,collinstrong@example.org,"977 John Cliff Apt. 884
Scottside, CA 46682",False,sofi.com/personal-loans,62
Arthur Ali,42,management,single,tertiary,no,10561,no,no,16,may,243,2,-1,0,unknown,no,8188592940,jimenezstephanie@example.net,"260 Thompson Crest Suite 646
Kristaton, NE 15080",False,sofi.com/personal-loans,62
Adam Carlson,46,admin.,married,primary,no,276,yes,yes,6,may,157,2,-1,0,unknown,no,3794676062,uwalton@example.net,"587 Caleb Greens
West Lori, ND 14981",True,sofi.com/personal-loans,62
Veronica Richards,28,blue-collar,married,secondary,no,1958,yes,no,3,jun,196,1,-1,0,unknown,no,9003563788,georgeadams@example.com,"07416 Austin Green
Allenside, GA 52003",True,sofi.com/personal-loans,62
Anthony Sims,30,blue-collar,married,primary,yes,0,yes,yes,28,may,92,5,-1,0,unknown,no,2966022943,qfischer@example.org,"829 Nielsen Stream Apt. 018
Nicolebury, IA 39145",False,sofi.com/personal-loans,62
Richard Chapman,36,blue-collar,married,unknown,no,1033,no,no,5,may,238,2,-1,0,unknown,no,2604176476,kellylane@example.org,"1238 Crawford Expressway
East Ashley, SD 01529",True,sofi.com/personal-loans,62
Lauren Johnson,35,blue-collar,divorced,secondary,no,52,yes,no,30,may,574,1,-1,0,unknown,no,9208348376,colleenjohnson@example.net,"588 Nicole Estate Apt. 812
Port Daniel, WY 71884",True,sofi.com/personal-loans,61
Toni Gonzalez,30,technician,married,tertiary,no,1126,yes,no,21,may,370,1,-1,0,unknown,no,6888660772,hornnicole@example.org,"USCGC Wilkerson
FPO AP 63248",True,sofi.com/personal-loans,61
Maria Arnold,30,admin.,single,secondary,no,3809,yes,no,3,jun,159,4,-1,0,unknown,no,3439261018,jeromerios@example.net,"277 Richard Meadows Apt. 705
Fergusontown, AR 82845",False,sofi.com/personal-loans,61
Zachary Lee,53,management,married,primary,no,2096,no,no,9,jun,104,1,-1,0,unknown,no,5454238337,kenneth08@example.com,"483 Holland Freeway
Lisaport, VA 48594",True,sofi.com/personal-loans,61
Cassandra Dunn,41,admin.,married,secondary,no,338,yes,no,16,may,121,1,-1,0,unknown,no,3377456667,luke70@example.com,"112 Pamela Park Apt. 966
Lake Trevor, FM 11655",True,sofi.com/personal-loans,61
Matthew Rogers,57,management,single,secondary,no,137,yes,no,4,jun,91,4,-1,0,unknown,no,9203491166,jamescervantes@example.com,"4202 Jeffery Corner
Port Donald, NV 65808",False,sofi.com/personal-loans,61
Joseph Daniels,35,technician,married,secondary,no,291,no,no,23,may,100,1,-1,0,unknown,no,6192896876,elizabeth82@example.org,"473 Lisa Alley Suite 033
South Elizabeth, ID 64007",False,sofi.com/personal-loans,61
Ashley Stevenson,36,technician,married,secondary,no,1731,yes,yes,28,may,207,1,-1,0,unknown,no,2952751882,chavezchelsea@example.net,"75092 Alvarez Fords Suite 927
East Charlenetown, OR 14849",True,sofi.com/personal-loans,61
Lisa Vaughn,49,entrepreneur,married,tertiary,no,9824,no,no,5,jun,69,1,-1,0,unknown,no,5305670635,hillsteven@example.com,"8828 Lucas Route
South Ronnie, VT 07377",True,sofi.com/personal-loans,61
Kimberly Joseph,42,blue-collar,married,secondary,no,139,yes,no,23,may,166,1,-1,0,unknown,no,6477704789,ucabrera@example.net,"897 Snyder View Suite 991
East Karenberg, KS 86535",True,sofi.com/personal-loans,61
Jennifer Winters,40,blue-collar,single,unknown,no,4370,yes,no,14,may,232,2,-1,0,unknown,no,7365248527,william91@example.net,"47146 Garcia Haven
North Paul, GA 42716",False,sofi.com/personal-loans,61
Nicholas Nichols,37,blue-collar,married,secondary,no,395,yes,no,6,may,219,2,-1,0,unknown,no,4458541997,cnguyen@example.com,"5762 Jacob Wall Apt. 907
Stephaniefurt, MH 14176",False,sofi.com/personal-loans,61
Sarah Ray,30,management,married,secondary,no,678,yes,no,15,may,236,4,-1,0,unknown,no,6633687884,wadejesus@example.net,"9808 Sean Plain Suite 520
Lake Seanland, MT 65273",True,sofi.com/personal-loans,61
Jesse Walton,25,services,married,secondary,no,77,yes,no,9,jun,220,4,-1,0,unknown,no,2473221630,bhoffman@example.net,"PSC 8465, Box 2159
APO AP 89906",True,sofi.com/personal-loans,60
Ellen Howard,28,technician,single,secondary,no,-125,yes,no,9,may,67,3,-1,0,unknown,no,9083839227,jessicamoreno@example.org,"92415 Diaz Prairie
Lake Brianna, DC 98898",False,sofi.com/personal-loans,60
Scott Hanna,53,entrepreneur,married,unknown,no,19850,no,no,6,jun,86,1,-1,0,unknown,no,7956683353,pwright@example.com,"6361 Gina Walks Suite 043
North Adamfort, ME 00542",True,sofi.com/personal-loans,60
Randy Woods,42,blue-collar,married,primary,no,2519,yes,no,15,may,262,4,-1,0,unknown,no,4203136073,romanerica@example.net,"Unit 5117 Box 7546
DPO AA 86224",False,sofi.com/personal-loans,60
Susan Ellis,56,retired,married,secondary,no,3690,yes,yes,16,may,178,2,-1,0,unknown,no,2693193506,danielle43@example.org,"920 Cantu Stravenue
Tanyaland, AR 62736",True,sofi.com/personal-loans,60
John Smith,30,student,single,tertiary,no,34,yes,no,6,may,289,1,-1,0,unknown,no,6335188015,mariah76@example.org,"8290 Brian Stream Apt. 179
Davidville, AZ 27456",True,sofi.com/personal-loans,60
William Rivera,35,blue-collar,married,unknown,no,56,yes,no,3,jun,130,1,-1,0,unknown,no,4276059643,mjohnson@example.org,"3550 Nichols Dam
Zamoramouth, WY 46362",False,sofi.com/personal-loans,60
James Jones,24,management,single,tertiary,no,553,yes,no,26,may,249,1,-1,0,unknown,no,2469230077,sarahedwards@example.org,"USNV Mitchell
FPO AA 45765",False,sofi.com/personal-loans,60
Kenneth Ferguson,40,technician,married,secondary,no,96,yes,yes,26,may,29,2,-1,0,unknown,no,6125276828,raymond39@example.com,"36767 Herbert Gardens
Hortonport, UT 46159",True,sofi.com/personal-loans,60
Derrick Smith,60,admin.,married,secondary,no,4120,yes,yes,30,may,422,2,-1,0,unknown,no,3249454210,cmartinez@example.com,"97443 Simmons Field
Port Lindsayland, AR 45441",False,sofi.com/personal-loans,60
Matthew Johns,53,entrepreneur,married,primary,no,694,yes,no,14,may,157,1,-1,0,unknown,no,5616585905,andersonelizabeth@example.net,"33865 Martinez Isle Apt. 881
South Donmouth, SD 03177",False,sofi.com/personal-loans,60
Leslie Reeves DVM,39,blue-collar,married,primary,no,867,yes,no,7,may,481,1,-1,0,unknown,no,7677289865,melissa46@example.org,"09374 Smith Coves
Lake Lorraine, PW 82044",False,sofi.com/personal-loans,60
Heidi Wright MD,29,blue-collar,single,secondary,no,-37,yes,no,4,jun,182,1,-1,0,unknown,no,3799803725,masonrobert@example.net,"3269 Prince Harbor Suite 010
Tarastad, TN 77167",True,sofi.com/personal-loans,59
Andre Hoffman,42,blue-collar,married,primary,no,-10,yes,no,9,may,291,4,-1,0,unknown,no,7494982555,vflynn@example.com,"Unit 4125 Box 9341
DPO AE 79121",True,sofi.com/personal-loans,59
Henry Stone,54,unemployed,married,secondary,no,23,yes,no,8,may,27,3,-1,0,unknown,no,7198171267,hardinstephanie@example.net,"09966 Abigail Tunnel Suite 768
North Kelly, UT 82359",True,sofi.com/personal-loans,59
