Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Diane Cox,53,management,married,tertiary,no,6408,no,no,6,jun,29,1,-1,0,unknown,no,6673474350,ronniehahn@example.org,"PSC 9081, Box 5578
APO AP 27176",False,bankofamerica.com/home-loans,66
Tim Sweeney,37,technician,single,secondary,yes,375,no,no,9,jun,223,2,-1,0,unknown,no,7415934723,patrick68@example.net,"28750 Susan Skyway
Dennisshire, AZ 04105",False,chase.com/mortgage,66
Erin Booth,48,admin.,married,secondary,no,476,no,no,5,jun,489,3,-1,0,unknown,no,2845111763,crystal55@example.org,"998 James Oval
New Karina, CA 44175",True,chase.com/mortgage,66
Kimberly Martinez,27,technician,married,secondary,no,1103,no,no,4,jun,123,1,-1,0,unknown,no,4503541149,lorigomez@example.com,"617 Michael Village Apt. 110
East Kristen, WI 69686",True,rocketmortgage.com,66
Raymond Woods,39,technician,married,unknown,no,839,no,no,30,may,825,2,-1,0,unknown,no,8735789313,collinsfelicia@example.org,"Unit 3185 Box 8668
DPO AP 60388",False,chase.com/mortgage,66
Darren Carey,38,blue-collar,married,secondary,no,-152,no,no,20,may,100,1,-1,0,unknown,no,3827526332,powellmichael@example.org,"7208 Misty Prairie Apt. 943
New Denise, AZ 64620",True,rocketmortgage.com,66
Kayla Martin,58,self-employed,divorced,tertiary,no,1382,no,no,9,jun,700,1,-1,0,unknown,yes,6784316627,elizabethferguson@example.net,"57758 Cooper Ports
New Travis, CO 54869",True,chase.com/mortgage,66
Angela Taylor,31,services,married,secondary,no,-538,no,yes,27,may,284,1,-1,0,unknown,no,8324334742,shirleyfarmer@example.net,"2651 Riddle Ports Suite 218
Mooreview, MS 87814",True,rocketmortgage.com,65
Sarah Nelson,56,retired,married,primary,no,855,no,no,5,jun,140,2,-1,0,unknown,no,8405952030,melissa37@example.org,"191 Stanton Drives Suite 281
Williamshaven, WV 14360",False,chase.com/mortgage,65
Jordan House,56,self-employed,married,secondary,no,123,no,no,13,may,81,1,-1,0,unknown,no,3863163412,cphillips@example.org,"272 Smith Island Suite 842
Bellberg, PA 72258",False,chase.com/mortgage,65
Jacqueline Graham,53,admin.,married,tertiary,yes,6,no,no,19,may,105,11,-1,0,unknown,no,5472522408,carterbrett@example.org,"4339 Gonzalez Unions Apt. 478
Lake Whitney, NV 01186",False,rocketmortgage.com,64
Zachary Miller,39,management,married,primary,no,1873,no,no,9,jun,161,2,-1,0,unknown,no,9116039002,ericweiss@example.com,"PSC 1543, Box 1273
APO AP 27040",False,bankofamerica.com/home-loans,64
William Sullivan,38,admin.,single,secondary,no,393,no,no,6,may,184,2,-1,0,unknown,no,5534059041,robertescobar@example.org,"739 Jennifer Trail Suite 825
South Davidtown, MO 45608",True,rocketmortgage.com,64
Grant Mclaughlin,35,services,married,secondary,no,8412,no,no,9,jun,479,4,-1,0,unknown,no,7259986495,julieingram@example.net,"8249 Sherry Ramp Apt. 947
Simsmouth, GA 31983",False,bankofamerica.com/home-loans,64
Billy Hill,56,unemployed,divorced,tertiary,no,832,no,no,6,jun,36,2,-1,0,unknown,no,8267636950,javiersmith@example.org,"3063 Sarah Springs Suite 548
Foxport, VA 78521",False,bankofamerica.com/home-loans,64
Austin Miller,56,management,divorced,tertiary,no,442,no,no,28,may,77,3,-1,0,unknown,no,7016705653,ejames@example.org,"468 Amy Ville
Weisstown, PW 94980",False,rocketmortgage.com,64
Sabrina Harmon,31,management,single,tertiary,no,44,no,no,28,may,95,2,-1,0,unknown,no,4867172071,kevin08@example.com,"7665 Nguyen Plaza
Burnettfort, WI 34323",False,rocketmortgage.com,64
Stacie White,37,admin.,single,secondary,no,18,no,no,12,may,574,6,-1,0,unknown,no,3156818816,ashley78@example.com,"67646 Thomas Villages Apt. 997
Matthewfurt, MO 98595",True,rocketmortgage.com,63
Scott Benitez,31,blue-collar,married,secondary,no,3659,no,no,2,jun,180,1,-1,0,unknown,no,8325147110,ashleybridget@example.com,"8514 Wendy Rest Apt. 398
Bryanport, CO 27575",False,bankofamerica.com/home-loans,63
John Chaney,41,admin.,married,secondary,no,4539,no,no,30,may,298,3,-1,0,unknown,no,8877118752,daniel22@example.org,"2561 Allen Route
North Matthewport, MO 83170",True,bankofamerica.com/home-loans,63
Christopher Tucker,52,retired,married,unknown,no,3303,no,no,6,jun,33,1,-1,0,unknown,no,7042379559,danielfranco@example.net,"96123 Schultz Rest
Jenkinsfurt, NC 51165",False,bankofamerica.com/home-loans,63
Eric Thompson Jr.,43,technician,married,secondary,no,463,no,no,3,jun,268,1,-1,0,unknown,no,7269796189,joshuahendricks@example.com,"29881 Patrick Port
Lake Joshuatown, WI 45470",False,chase.com/mortgage,63
Mario Schaefer,39,blue-collar,married,secondary,no,5201,no,no,9,jun,317,1,-1,0,unknown,no,4427833513,brittany69@example.net,"5703 Victoria Cape Apt. 723
Port Jasonland, VT 98475",False,bankofamerica.com/home-loans,63
Karen Walker,49,management,married,secondary,no,0,no,no,9,jun,156,2,-1,0,unknown,no,6409212640,hernandezrachel@example.com,"65164 Jason Island Apt. 640
Charlesbury, WY 92369",False,chase.com/mortgage,63
Lucas Davis,24,student,single,secondary,no,304,no,no,9,may,180,3,-1,0,unknown,no,9185693984,bobby91@example.com,"3754 Decker Road Apt. 609
Wilsonburgh, TX 69500",False,chase.com/mortgage,62
Mary Schwartz,44,blue-collar,single,secondary,no,641,no,no,15,may,257,1,-1,0,unknown,no,8675766527,wilkinsonlori@example.org,"154 Walls Islands
Joshuamouth, GU 80757",False,rocketmortgage.com,62
Juan Stevenson,58,management,divorced,tertiary,no,-71,no,no,27,may,114,1,-1,0,unknown,no,3986534440,thomassmith@example.com,"PSC 1767, Box 6247
APO AA 22746",True,chase.com/mortgage,62
James Zamora,57,housemaid,married,primary,no,473,no,no,9,jun,87,1,-1,0,unknown,no,4542015646,owensjeffrey@example.org,"5466 Cortez Freeway
Sarafort, VI 56903",True,rocketmortgage.com,61
Lisa Mercado,29,self-employed,single,tertiary,no,579,no,no,30,may,296,2,-1,0,unknown,no,2079580025,stoutrebecca@example.org,"2845 Michelle Squares Apt. 468
East Jessicafort, AZ 32637",False,rocketmortgage.com,61
Christopher Campbell,31,blue-collar,divorced,secondary,no,-306,no,no,3,jun,137,2,-1,0,unknown,no,6484806359,stephanie45@example.net,"285 Matthew Shore Apt. 716
Jenniferview, AS 05708",False,bankofamerica.com/home-loans,61
Debra Bailey,46,admin.,single,secondary,no,9326,no,yes,9,jun,105,1,-1,0,unknown,no,6032916881,nrandall@example.net,"9866 Edwards Courts
Wrightberg, NY 11180",False,rocketmortgage.com,61
Mike Edwards,46,technician,married,secondary,yes,289,no,no,7,may,51,3,-1,0,unknown,no,9039334505,griffithmichelle@example.net,"269 Gonzales Orchard Apt. 976
Rodneyside, VA 30417",True,rocketmortgage.com,60
Dean Sutton,55,management,divorced,tertiary,no,552,no,no,7,may,241,2,-1,0,unknown,no,9015546309,tyler14@example.org,"25107 Tyler Coves
Matthewmouth, AK 11034",True,rocketmortgage.com,60
Lori Howard,29,technician,married,secondary,no,8,no,no,7,may,113,1,-1,0,unknown,no,6468203573,donna49@example.com,"00874 Randy Isle
Melindachester, AK 24362",True,bankofamerica.com/home-loans,60
Keith Walker,56,management,married,primary,no,1172,no,no,9,jun,91,3,-1,0,unknown,no,8944433365,fduran@example.org,"052 Williams Cliff Suite 598
South Juliehaven, NM 71125",False,rocketmortgage.com,60
Connor Campbell,52,unknown,married,primary,no,8251,no,no,5,jun,397,1,-1,0,unknown,no,7729703380,billyphillips@example.net,"5754 Delgado Stream
West Megan, LA 18031",True,rocketmortgage.com,60
Heather Robinson,40,entrepreneur,married,tertiary,no,3571,no,no,9,jun,222,3,-1,0,unknown,no,2719737554,hensonmelissa@example.net,"589 Lisa Villages Suite 078
East Tyler, WA 23672",False,chase.com/mortgage,60
Scott Meyer,49,blue-collar,married,primary,no,365,no,no,26,may,59,2,-1,0,unknown,no,6423393453,rasmussentina@example.org,"9529 Stacy Camp Apt. 386
Johnsonton, WA 49925",True,chase.com/mortgage,59
Steven Kelly,36,management,single,tertiary,no,3139,no,no,3,jun,182,5,-1,0,unknown,no,2814750904,shafferalexandra@example.net,"9227 Brown Summit Suite 498
East Angela, UT 48706",True,bankofamerica.com/home-loans,59
Cynthia Hubbard,47,entrepreneur,married,secondary,no,0,no,no,5,jun,1446,1,-1,0,unknown,yes,4993020818,meadowskatherine@example.net,"8331 Mercado Drives Apt. 494
Harrisport, WY 59223",False,bankofamerica.com/home-loans,59
Lisa Rose,54,technician,married,secondary,no,7252,no,no,23,may,139,2,-1,0,unknown,no,7446486992,davidlloyd@example.org,"472 Velasquez Cliffs Apt. 431
South Jennifer, PW 67896",True,bankofamerica.com/home-loans,59
Linda Perez,39,management,single,tertiary,no,3281,no,no,9,jun,90,4,-1,0,unknown,no,3193934650,jamie71@example.org,"PSC 1713, Box 6920
APO AP 02389",True,rocketmortgage.com,58
David Woods,43,blue-collar,married,primary,yes,1202,no,no,30,may,295,1,-1,0,unknown,no,5295424987,woodmichael@example.org,"1784 Porter Throughway
Lake Brian, IL 34387",True,bankofamerica.com/home-loans,58
Paula Wilson,53,blue-collar,married,secondary,no,0,no,no,6,jun,650,1,-1,0,unknown,no,6948074975,susan59@example.net,"30423 Leslie Glen Apt. 336
East Cindy, ME 99031",False,chase.com/mortgage,58
Elizabeth Mason,51,entrepreneur,married,secondary,no,0,no,no,30,may,510,3,-1,0,unknown,no,5045208280,josephreilly@example.com,"237 Yates Throughway
East Aaron, OH 66819",False,chase.com/mortgage,58
Dustin Williams,53,unknown,married,secondary,no,16,no,no,9,jun,100,1,-1,0,unknown,no,4472459899,dwaynesolis@example.org,"378 Nichols Way
Frostport, CT 67995",False,bankofamerica.com/home-loans,58
Jade Nguyen,51,blue-collar,divorced,secondary,no,44,no,no,21,may,137,2,-1,0,unknown,no,7827244222,christophersexton@example.net,"PSC 1019, Box 2088
APO AP 45144",True,chase.com/mortgage,58
Rachel Navarro,37,blue-collar,single,tertiary,no,1222,no,no,27,may,212,2,-1,0,unknown,no,2417703231,bryanmorgan@example.com,"1213 Dixon Wall
Lake Heather, OR 61563",True,bankofamerica.com/home-loans,58
Joshua Lozano,37,blue-collar,married,secondary,no,132,no,no,27,may,336,2,-1,0,unknown,no,3125370872,hgross@example.org,"716 Grace Grove Apt. 107
East Katrina, FL 73243",True,rocketmortgage.com,57
Julie Johnson,39,admin.,married,secondary,no,441,no,no,6,jun,101,2,-1,0,unknown,no,4556684926,ronaldrobertson@example.net,"754 Davis Brook Suite 345
Matthewsfort, DC 96573",True,bankofamerica.com/home-loans,57
Lisa Scott,35,entrepreneur,married,secondary,no,2008,no,no,4,jun,178,6,-1,0,unknown,no,7315049646,garyadams@example.net,"3913 Michael Isle Suite 812
New Daniel, SC 14361",False,chase.com/mortgage,57
Jane Davidson,32,management,married,tertiary,no,0,no,no,9,may,280,1,-1,0,unknown,no,6618968916,ginamosley@example.net,"905 Gregory Port
South Grant, AZ 03186",True,bankofamerica.com/home-loans,57
Michael Chambers,30,admin.,single,unknown,yes,1,no,no,9,may,307,1,-1,0,unknown,no,3699550935,ljones@example.com,"8509 Kristy Prairie
New Walterburgh, NH 53066",False,bankofamerica.com/home-loans,57
Kevin Avery,34,admin.,married,secondary,no,1671,no,no,21,may,160,1,-1,0,unknown,no,2117700067,taylor85@example.net,"0275 Stephen Camp Suite 920
Jessehaven, IL 66322",False,rocketmortgage.com,56
Jose Sampson,43,technician,divorced,tertiary,no,123,no,no,14,may,279,2,-1,0,unknown,no,9546696720,jean75@example.net,"94196 Candace Ports Suite 004
Johnstad, CA 63584",True,rocketmortgage.com,56
Carla Kirk,41,technician,single,secondary,no,28,no,no,16,may,51,1,-1,0,unknown,no,3474158118,marcus90@example.org,"3148 Fischer Vista
East Patrickfort, VI 63263",False,chase.com/mortgage,55
Christopher Reynolds,59,retired,married,secondary,no,0,no,no,5,jun,812,1,-1,0,unknown,yes,3452330108,brobinson@example.net,"12688 Raymond Dale
Angelaview, AZ 87428",False,chase.com/mortgage,55
Mark Wood,51,management,divorced,tertiary,no,6,no,no,2,jun,193,4,-1,0,unknown,no,9822754809,christopherjohnson@example.net,"36275 Russo Point Apt. 003
South Danielleview, DE 17815",False,rocketmortgage.com,55
Ronald Barker,40,admin.,married,secondary,no,947,no,no,6,jun,160,1,-1,0,unknown,no,4977893581,john16@example.com,"Unit 3377 Box 1147
DPO AE 31709",True,bankofamerica.com/home-loans,55
Sheri Haas,49,housemaid,divorced,secondary,no,630,no,no,6,jun,415,2,-1,0,unknown,no,7468957246,lisa78@example.com,"3230 Mathis Corner
North Dawnside, OH 03675",False,chase.com/mortgage,55
Derek Watkins,57,unemployed,married,primary,no,7880,no,no,9,jun,318,2,-1,0,unknown,no,7385464721,derek99@example.net,"4337 Vega Drives
North Thomasburgh, PW 66357",False,chase.com/mortgage,54
Carrie Jackson,24,blue-collar,married,secondary,no,0,no,no,28,may,94,1,-1,0,unknown,no,2665170161,vicki19@example.net,"30447 Sutton Well Apt. 740
Lake Judith, MO 27405",True,bankofamerica.com/home-loans,54
Wayne Rush,51,technician,married,secondary,no,176,no,no,6,jun,217,4,-1,0,unknown,no,4045404459,jessicamartinez@example.com,"513 Bell Corners Suite 960
Fishertown, KS 88066",False,bankofamerica.com/home-loans,54
Chad Munoz,31,services,single,secondary,no,-45,no,no,7,may,246,2,-1,0,unknown,no,4373900560,gainespatrick@example.com,"Unit 1729 Box 6675
DPO AE 46131",True,bankofamerica.com/home-loans,54
Angela Williams,58,entrepreneur,married,tertiary,no,853,no,no,5,jun,1149,2,-1,0,unknown,yes,3392219093,juanlewis@example.net,"5645 Rachel Heights
North Rubenland, NJ 66033",True,bankofamerica.com/home-loans,53
Julia West,43,blue-collar,divorced,primary,no,42,no,no,13,may,188,1,-1,0,unknown,no,3306723841,elizabethvaldez@example.com,"PSC 6280, Box 5822
APO AP 53542",False,bankofamerica.com/home-loans,53
Rachel Smith,51,services,married,unknown,no,518,no,no,5,jun,312,3,-1,0,unknown,no,2116749287,richardsonbrian@example.com,"934 Brandy Pine Suite 683
Christopherville, RI 44842",False,bankofamerica.com/home-loans,52
Christina Wilson,57,technician,married,secondary,no,0,no,no,13,may,44,1,-1,0,unknown,no,2084258871,destinymiller@example.net,"233 William Via Suite 129
Mccormickport, ME 31966",False,rocketmortgage.com,52
Kimberly Young,36,unemployed,married,secondary,no,1453,no,no,6,jun,386,1,-1,0,unknown,no,4757945094,skim@example.org,"242 Ronald Wells Suite 638
North Kelly, AK 30901",True,bankofamerica.com/home-loans,51
Amy Chavez,43,blue-collar,married,secondary,no,1096,no,yes,30,may,180,1,-1,0,unknown,no,8676771569,udurham@example.org,"7016 Taylor Locks
New David, WA 72124",True,bankofamerica.com/home-loans,51
Brooke Mccarthy,26,management,divorced,tertiary,yes,-402,no,yes,12,may,127,2,-1,0,unknown,no,8606656813,iatkins@example.net,"81266 James Mission Apt. 693
Andersonborough, FM 60538",False,bankofamerica.com/home-loans,51
Shawna Stewart,57,management,married,tertiary,no,388,no,yes,15,may,262,4,-1,0,unknown,no,7029398727,robinharper@example.com,"175 Jasmine Alley Suite 533
Scottchester, WA 78052",True,rocketmortgage.com,51
Sarah Foster,40,management,single,secondary,no,269,no,no,5,jun,128,1,-1,0,unknown,no,6908102276,christinamiller@example.net,"6978 William Shore Apt. 987
South Ronaldton, AL 12852",True,rocketmortgage.com,49
Justin Mendoza,40,unemployed,married,secondary,no,3924,no,no,5,jun,648,2,-1,0,unknown,no,3109436332,brentgonzales@example.net,"53435 Jeffrey Fork
North Teresabury, VA 32225",True,bankofamerica.com/home-loans,49
Bradley Crawford,49,blue-collar,married,primary,no,130,no,no,30,may,139,2,-1,0,unknown,no,2596350201,kathleenpham@example.org,"10221 Gordon Locks Suite 269
Nguyenburgh, PW 42334",True,rocketmortgage.com,49
Danny Leon,45,self-employed,married,tertiary,no,334,no,no,5,jun,87,2,-1,0,unknown,no,2642192462,darnold@example.org,"Unit 5439 Box 6867
DPO AA 88189",False,bankofamerica.com/home-loans,49
Daniel Gonzales,23,admin.,single,secondary,no,5,no,no,12,may,413,1,-1,0,unknown,no,9338255902,nicolecasey@example.net,"151 John Fords
Lake Darleneburgh, DC 74817",True,rocketmortgage.com,49
Sharon Lewis,42,blue-collar,married,unknown,no,0,no,no,26,may,270,2,-1,0,unknown,no,5433012814,kimberlywilliams@example.org,"8066 Mariah Ville Apt. 424
Kennethtown, VA 44532",False,bankofamerica.com/home-loans,49
Rachel Hicks,40,admin.,married,secondary,no,2,no,no,28,may,187,3,-1,0,unknown,no,3448524910,qhernandez@example.com,"38180 Hodges Trace
Port David, IA 28649",False,chase.com/mortgage,48
Brandy Keith,53,management,married,unknown,no,12001,no,no,6,jun,207,1,-1,0,unknown,no,9957103029,pamelabrewer@example.com,"02289 Jones Landing
West Gary, NY 28539",True,bankofamerica.com/home-loans,48
Michael Gordon,26,technician,single,secondary,no,8,no,no,13,may,147,1,-1,0,unknown,no,2786945254,jonestroy@example.org,"1412 Phelps Rue Suite 850
North Kyleberg, LA 10010",True,chase.com/mortgage,48
Wendy Hernandez,30,blue-collar,married,secondary,no,2850,no,no,8,may,181,2,-1,0,unknown,no,8937319494,ppatel@example.com,"7988 Gentry Run
Lake Benjaminside, RI 14702",False,rocketmortgage.com,47
David Clark,30,self-employed,single,tertiary,no,2593,no,no,27,may,662,7,-1,0,unknown,no,5304375785,gabriela15@example.com,"252 Obrien Street
Barnettfurt, ME 83743",True,bankofamerica.com/home-loans,46
Billy Young,37,blue-collar,married,secondary,no,934,no,no,9,may,258,2,-1,0,unknown,no,2125936841,ronaldholt@example.com,"8943 Rodgers Ridge Suite 604
North Douglas, KY 75033",False,rocketmortgage.com,46
Leslie Martin,38,admin.,divorced,secondary,no,0,no,no,5,jun,56,1,-1,0,unknown,no,6646876818,wmartinez@example.net,"64124 Michael Hollow Suite 005
Jessicashire, PA 07044",False,rocketmortgage.com,46
Jessica Pearson,46,unknown,married,unknown,no,613,no,no,6,jun,51,1,-1,0,unknown,no,3888124673,diane43@example.com,"57193 Edwin Knoll
Port Deannahaven, DE 08653",True,chase.com/mortgage,46
Megan Barnett,41,blue-collar,married,secondary,no,0,no,no,5,jun,85,2,-1,0,unknown,no,3806234482,katrina90@example.net,"898 Shawn Camp
Nathanielmouth, NH 57478",False,rocketmortgage.com,44
Elizabeth Reynolds,46,services,married,secondary,no,397,no,no,8,may,93,1,-1,0,unknown,no,4249127398,allen48@example.com,"24169 Paul Via
Andreamouth, ME 07138",False,bankofamerica.com/home-loans,43
Christina Sanders,51,admin.,married,secondary,no,0,no,no,5,jun,78,1,-1,0,unknown,no,5596094417,shawn44@example.org,"PSC 3805, Box 5604
APO AA 78294",False,chase.com/mortgage,42
Anthony Kim,60,services,married,secondary,no,-46,no,no,23,may,132,2,-1,0,unknown,no,5676629545,vincent74@example.org,"773 Best Village
Garciabury, OH 31813",False,bankofamerica.com/home-loans,34
