Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
John Sutton,33,admin.,divorced,secondary,no,392,yes,yes,26,may,245,3,-1,0,unknown,no,2678381252,qjuarez@example.com,"7316 Richard Ferry
Lake Kevin, NC 61484",False,capitalone.com/auto-loans,65
Kristina Johnston,28,technician,single,secondary,no,-9,yes,yes,9,may,175,5,-1,0,unknown,no,4988005889,moralesbenjamin@example.net,"0902 Paul Drive Suite 374
East Michael, PA 80047",False,capitalone.com/auto-loans,65
Lisa Neal,32,blue-collar,single,secondary,no,476,yes,yes,19,may,503,2,-1,0,unknown,no,7153758042,omeyers@example.org,"851 Bolton Springs Apt. 486
Johnport, FM 11512",False,capitalone.com/auto-loans,64
Margaret Day,28,blue-collar,single,secondary,no,416,yes,no,13,may,452,2,-1,0,unknown,no,9314759704,wswanson@example.org,"85503 Jenkins Knoll
Joshuaport, NE 02882",False,capitalone.com/auto-loans,64
Jason Silva,45,management,married,unknown,no,9051,yes,no,19,may,124,63,-1,0,unknown,no,2183893827,rogerschelsea@example.org,"0800 Craig Ferry Suite 344
North Ian, HI 89516",False,capitalone.com/auto-loans,64
Laura Harvey,30,blue-collar,married,primary,no,265,yes,yes,9,may,380,1,-1,0,unknown,no,6558684269,qperkins@example.org,"16240 Patricia Keys Apt. 609
Kristenfort, OR 91031",False,capitalone.com/auto-loans,64
Mr. Michael Mitchell MD,56,technician,married,primary,no,675,yes,no,29,may,137,1,-1,0,unknown,no,3506453086,rsmith@example.com,"34602 Morales Heights Suite 168
Robertchester, SC 89772",False,capitalone.com/auto-loans,64
Diane Garcia,48,unemployed,married,primary,no,551,yes,no,29,may,162,2,-1,0,unknown,no,4835882629,annasanchez@example.net,"0891 Cook Knolls
New Melissachester, AR 23119",False,capitalone.com/auto-loans,63
Kelly Blackburn,22,technician,single,secondary,no,356,yes,no,27,may,518,2,-1,0,unknown,no,5314084262,pwalton@example.com,"53132 Lang Vista
Dakotashire, MO 30816",False,capitalone.com/auto-loans,63
Crystal Terry,40,unemployed,married,primary,no,3444,yes,no,19,may,792,4,-1,0,unknown,no,7913196846,lutzkimberly@example.com,"Unit 5187 Box 4952
DPO AP 54521",False,capitalone.com/auto-loans,63
Dr. Jermaine Hebert,38,admin.,single,unknown,no,13,no,no,5,jun,21,1,-1,0,unknown,no,8308311977,masonjoan@example.net,"7216 Matthew Plaza
Lake Mark, WA 08039",False,capitalone.com/auto-loans,63
Scott Campbell,36,blue-collar,married,primary,no,599,yes,no,21,may,649,2,-1,0,unknown,yes,3205442375,jessicajohnson@example.org,"4640 Charles Island Suite 303
Hillfort, RI 66529",False,capitalone.com/auto-loans,63
Nicholas Taylor,38,admin.,married,secondary,no,1073,yes,no,21,may,207,2,-1,0,unknown,no,5934902998,byrdlarry@example.com,"USCGC Meyer
FPO AA 29976",False,capitalone.com/auto-loans,62
Marc Walter,41,admin.,divorced,primary,no,4070,yes,no,6,may,140,2,-1,0,unknown,no,2089215871,duranjohn@example.com,"62178 Smith Creek Apt. 498
Gregoryshire, NH 66491",False,capitalone.com/auto-loans,62
Erica Anderson,59,retired,married,secondary,no,-313,yes,no,20,may,407,1,-1,0,unknown,no,3753936931,lindathompson@example.net,"332 Susan Station Suite 763
West Ashley, RI 86642",False,capitalone.com/auto-loans,62
Joseph Davis,44,services,married,secondary,no,556,no,no,19,may,134,3,-1,0,unknown,no,5027021796,williambryan@example.com,"059 Smith Knolls
Timothyside, NC 32858",False,capitalone.com/auto-loans,62
Donald Juarez,45,services,married,secondary,no,-3,yes,no,13,may,213,1,-1,0,unknown,no,2439526221,mckayhoward@example.com,"72823 Jackson Union
New Jared, NH 95452",False,capitalone.com/auto-loans,62
Jim Williams,54,blue-collar,divorced,primary,no,8180,no,no,19,may,312,1,-1,0,unknown,no,8299581909,syoung@example.com,"8838 Anthony Ferry
New Melissafort, VA 25623",False,capitalone.com/auto-loans,61
Angelica Cummings,41,management,married,tertiary,no,437,yes,no,3,jun,14,21,-1,0,unknown,no,8666306080,scottwilliam@example.com,"6298 John Ridges
Port Bethmouth, CA 41042",False,capitalone.com/auto-loans,61
John Jones,43,admin.,married,primary,no,482,yes,no,6,jun,1041,13,-1,0,unknown,no,6252494029,tarawilliams@example.net,"435 Martin Drives Suite 659
Mendozachester, KS 26572",False,capitalone.com/auto-loans,61
Joseph Mitchell,38,blue-collar,married,secondary,no,384,yes,no,6,may,1906,3,-1,0,unknown,no,2196933208,tracy17@example.net,"0405 Danielle Meadows
Stevenbury, FL 32273",False,capitalone.com/auto-loans,61
Brian Williams,31,management,single,tertiary,no,0,yes,no,5,may,562,1,-1,0,unknown,no,7768873315,owagner@example.net,"7073 Jorge Haven
South Melissa, GU 77520",False,capitalone.com/auto-loans,61
Alexander Phillips,29,technician,married,tertiary,no,43,yes,no,20,may,68,2,-1,0,unknown,no,9664887571,ashley76@example.org,"735 Reid Valleys
Carterton, OK 48643",False,capitalone.com/auto-loans,60
Betty Mcguire,37,admin.,single,secondary,no,569,yes,yes,6,may,126,2,-1,0,unknown,no,7398279989,istout@example.com,"17946 Clark Grove Suite 448
West Nancyfort, OR 08723",False,capitalone.com/auto-loans,60
Mitchell Holland,59,blue-collar,married,secondary,no,1407,yes,no,9,may,232,1,-1,0,unknown,no,3587894280,joshuamorton@example.org,"714 Pierce Vista
Chenville, WV 44958",False,capitalone.com/auto-loans,60
Frederick Hart,60,retired,married,primary,no,60,yes,no,5,may,219,1,-1,0,unknown,no,3696609090,helen93@example.com,"27015 Ward Court Apt. 520
Vincentchester, MH 92956",False,capitalone.com/auto-loans,60
Alexis Smith,42,admin.,divorced,secondary,no,1076,yes,no,14,may,213,1,-1,0,unknown,no,8892395607,drichardson@example.com,"20116 Amanda Island Apt. 940
North Robert, IN 99183",False,capitalone.com/auto-loans,59
Christopher Mccall,46,blue-collar,married,secondary,no,78,yes,yes,7,may,145,1,-1,0,unknown,no,2099768564,markanderson@example.net,"62749 Andrew Locks Apt. 343
Ayalafort, KS 05415",False,capitalone.com/auto-loans,58
Sarah Wilson,31,blue-collar,married,unknown,yes,-13,yes,no,30,may,176,4,-1,0,unknown,no,3647761649,hwright@example.org,"58562 Michelle Place Apt. 401
Wardshire, NJ 62995",False,capitalone.com/auto-loans,58
Aaron Robles,36,blue-collar,married,secondary,no,141,yes,no,23,may,106,3,-1,0,unknown,no,9292887832,howardreynolds@example.com,"Unit 4080 Box 8461
DPO AE 40111",False,capitalone.com/auto-loans,57
Robert Reed,29,services,single,secondary,no,566,no,no,7,may,127,2,-1,0,unknown,no,3129529148,lewisgerald@example.net,"02788 Stephen Centers Apt. 361
Brooksstad, VI 97070",False,capitalone.com/auto-loans,57
Kyle Gardner,52,management,married,secondary,no,428,yes,no,30,may,153,1,-1,0,unknown,no,8319810643,kayla31@example.com,"7168 Carter Rue Suite 115
Kathleenmouth, SC 03231",False,capitalone.com/auto-loans,56
Tony Ramirez,27,admin.,divorced,secondary,no,112,yes,no,19,may,104,1,-1,0,unknown,no,5954746478,alicialewis@example.net,"2751 Chan Cliff Suite 244
Rogermouth, SC 38343",False,capitalone.com/auto-loans,56
John Shannon,60,blue-collar,married,secondary,no,71,no,no,5,jun,185,1,-1,0,unknown,no,6576178982,wayala@example.net,"93370 Smith Vista Suite 946
Coffeymouth, WA 37908",False,capitalone.com/auto-loans,56
Janice Reynolds,55,services,divorced,secondary,no,91,no,no,5,may,349,1,-1,0,unknown,no,3063701367,mark09@example.net,"318 Obrien Circles Suite 819
Thomasstad, RI 26680",False,capitalone.com/auto-loans,56
Erin Lyons,36,technician,single,secondary,no,300,yes,no,6,jun,358,1,-1,0,unknown,no,9514082628,april09@example.org,"USNS Hall
FPO AP 31972",False,capitalone.com/auto-loans,56
Allison Boyd,31,blue-collar,married,secondary,no,3311,yes,no,20,may,719,1,-1,0,unknown,yes,2327504883,qlewis@example.net,"USNS Vazquez
FPO AA 17324",False,capitalone.com/auto-loans,56
Maureen Rogers,33,technician,single,secondary,no,-409,yes,no,28,may,96,1,-1,0,unknown,no,8197794122,npetty@example.net,"4366 Molina Cliff
East Craig, ME 37871",False,capitalone.com/auto-loans,55
Michelle Ramirez,58,retired,divorced,secondary,no,219,no,no,5,jun,133,1,-1,0,unknown,no,4889595171,angelicapetersen@example.org,"5772 Sherri Key
East Roseshire, AK 01448",False,capitalone.com/auto-loans,55
Samantha Morton,59,technician,married,secondary,no,519,yes,no,28,may,90,8,-1,0,unknown,no,3415848617,onealjoshua@example.com,"3978 Lauren Turnpike
East Thomasbury, WI 41611",False,capitalone.com/auto-loans,55
Crystal Golden,46,technician,divorced,secondary,no,772,yes,no,23,may,488,1,-1,0,unknown,no,7237772408,ashleyperkins@example.org,"USS Sheppard
FPO AA 61278",False,capitalone.com/auto-loans,55
Emily Garcia,29,blue-collar,married,unknown,no,135,yes,no,23,may,150,6,-1,0,unknown,no,4329550717,younglisa@example.org,"921 Webb Common Apt. 120
Lake Jasonfurt, WV 63699",False,capitalone.com/auto-loans,55
Patrick Knight,51,technician,divorced,secondary,no,329,yes,no,28,may,191,5,-1,0,unknown,no,2062740349,zzimmerman@example.com,"4337 Owens Isle Suite 272
West Robert, MI 20204",False,capitalone.com/auto-loans,55
Nicholas Garza,39,admin.,married,secondary,no,6421,no,yes,20,may,661,1,-1,0,unknown,no,5332876454,solisandrew@example.com,"166 Henderson Shoal Apt. 786
Lake Maria, AS 89428",False,capitalone.com/auto-loans,54
Brian Rogers,49,blue-collar,married,primary,no,383,yes,yes,26,may,31,1,-1,0,unknown,no,6772124847,lisa35@example.com,"58373 Kathryn Flat
Gonzalesborough, MI 87045",False,capitalone.com/auto-loans,54
Rebecca Hall,35,technician,married,tertiary,no,712,yes,no,27,may,73,2,-1,0,unknown,no,4643271256,amandajohnson@example.com,"347 Daniels Lakes
Hughesfurt, UT 38499",False,capitalone.com/auto-loans,53
Jacob Jackson,28,management,married,tertiary,no,103,yes,no,16,may,461,2,-1,0,unknown,no,6666276133,swilliams@example.com,"30446 Pamela Plaza Apt. 595
Port Johnchester, WI 87484",False,capitalone.com/auto-loans,53
Wayne Brown,34,blue-collar,single,primary,no,246,no,no,3,jun,81,5,-1,0,unknown,no,8866984090,andrew67@example.com,"75484 Craig Corners
Ortizbury, MP 85658",False,capitalone.com/auto-loans,53
Elizabeth Stephens,43,technician,single,secondary,no,1462,no,no,9,jun,75,2,-1,0,unknown,no,4417706458,richardsonmarcus@example.org,"715 Howard Bridge
North Lawrenceton, TN 96357",False,capitalone.com/auto-loans,53
Kayla Thompson,47,unknown,married,unknown,no,28,no,no,5,may,338,2,-1,0,unknown,no,2245344587,rebeccanolan@example.org,"414 Gutierrez Shoal Suite 074
Reedhaven, MD 46258",False,capitalone.com/auto-loans,53
Kimberly Green,34,blue-collar,married,secondary,no,-58,yes,yes,28,may,157,2,-1,0,unknown,no,9419291276,jeremysanchez@example.net,"95821 Hayes Islands Apt. 104
East Sabrinamouth, PA 42702",False,capitalone.com/auto-loans,53
Emily Miles,39,technician,married,secondary,no,3643,yes,no,23,may,160,3,-1,0,unknown,no,7949504969,williamvaldez@example.org,"43257 Miles Brook
South Jenniferberg, WA 97915",False,capitalone.com/auto-loans,52
Robin Brooks,27,admin.,married,secondary,no,1475,yes,no,27,may,472,1,-1,0,unknown,no,4864852163,wileycharles@example.com,"559 Jackson Viaduct Apt. 568
Mcfarlandland, UT 67762",False,capitalone.com/auto-loans,52
Amber Rogers,28,admin.,single,secondary,no,350,yes,yes,19,may,5,2,-1,0,unknown,no,6514149011,john59@example.org,"3457 Andrea Course
Lewisberg, AL 96421",False,capitalone.com/auto-loans,52
David Williams,30,technician,single,tertiary,no,419,yes,yes,28,may,299,3,-1,0,unknown,no,6726692842,trose@example.org,"381 Mendoza Mall Suite 296
East Bob, MI 45045",False,capitalone.com/auto-loans,52
Hannah Irwin,48,management,married,primary,no,1744,no,no,9,jun,181,1,-1,0,unknown,no,7787321763,elizabethmoore@example.org,"2033 Ruiz Isle
Lauraport, RI 83029",False,capitalone.com/auto-loans,52
John Rogers,53,unknown,divorced,tertiary,no,2272,yes,no,14,may,243,1,-1,0,unknown,no,7674882104,stephenchristian@example.com,"Unit 6962 Box 2261
DPO AE 37655",False,capitalone.com/auto-loans,52
Kevin Simpson,50,services,single,secondary,no,72,no,no,8,may,141,2,-1,0,unknown,no,8479890095,melissashort@example.net,"07361 Margaret Trail
Port Russellside, OK 35612",False,capitalone.com/auto-loans,51
Richard Taylor,57,housemaid,married,primary,no,0,no,no,9,jun,257,2,-1,0,unknown,no,5726860380,jonesashley@example.org,"5639 Christian Estate Apt. 154
Lake Loganberg, WY 83927",False,capitalone.com/auto-loans,51
Matthew Winters,58,blue-collar,married,secondary,no,590,no,yes,5,jun,133,1,-1,0,unknown,no,3344629763,lkeller@example.org,"6302 Victoria Throughway
Sueshire, OK 15053",False,capitalone.com/auto-loans,50
Linda Deleon,31,blue-collar,married,secondary,no,1017,yes,no,29,may,514,3,-1,0,unknown,no,2606795020,johnoliver@example.com,"1403 Weber Walks Suite 833
Davenportshire, TN 46376",False,capitalone.com/auto-loans,50
Ashley Gonzalez,38,blue-collar,married,secondary,no,35,yes,no,28,may,130,2,-1,0,unknown,no,6366829600,aalvarez@example.org,"91986 Christopher Station Suite 412
Waynestad, MD 81299",False,capitalone.com/auto-loans,50
Lisa Cervantes,30,admin.,divorced,primary,no,1032,yes,no,29,may,52,5,-1,0,unknown,no,4194662734,lmann@example.com,"06766 Evans Track
Rhodeshaven, SD 49371",False,capitalone.com/auto-loans,50
Andrew Nelson,49,admin.,married,secondary,no,-209,no,no,30,may,171,1,-1,0,unknown,no,6475639781,lauramays@example.com,"88513 Sarah Mission Apt. 328
South Amandafort, WY 48893",False,capitalone.com/auto-loans,50
Nicole Herman,42,self-employed,married,primary,no,3641,yes,no,14,may,869,1,-1,0,unknown,no,3238100756,stephanie45@example.net,"USNV Boone
FPO AP 96232",False,capitalone.com/auto-loans,50
Jennifer Barr,44,blue-collar,married,primary,no,353,yes,no,13,may,705,1,-1,0,unknown,no,5347624711,taylormichael@example.com,"219 Joe Path Apt. 154
Carneychester, AK 16475",False,capitalone.com/auto-loans,49
Laura Smith,34,blue-collar,married,secondary,no,2137,no,no,9,may,245,4,-1,0,unknown,no,5387114825,burnsjoseph@example.com,"3706 Ryan Groves Apt. 874
New Saraside, KS 62343",False,capitalone.com/auto-loans,49
Jordan Johnson,52,services,married,secondary,no,108,yes,no,15,may,543,12,-1,0,unknown,no,5965883332,benitezwilliam@example.net,"988 Escobar Pines
South Brandy, VT 52546",False,capitalone.com/auto-loans,49
Paul Ramirez,33,blue-collar,single,secondary,no,687,yes,no,9,may,174,1,-1,0,unknown,no,6525525036,sperez@example.org,"32867 Scott Via
Duncanshire, NE 55939",False,capitalone.com/auto-loans,49
Gloria Villegas DDS,35,technician,single,secondary,no,175,yes,no,28,may,223,1,-1,0,unknown,no,2233560015,amy71@example.com,"6535 Coleman Pine Suite 108
Melanieshire, MT 74929",False,capitalone.com/auto-loans,49
Kimberly Kim,54,blue-collar,married,primary,no,-239,yes,no,23,may,29,1,-1,0,unknown,no,4152168579,williamscolin@example.net,"62622 Taylor Groves
New Kaitlynville, AK 44759",False,capitalone.com/auto-loans,48
Tyler Sampson,37,services,divorced,secondary,no,319,yes,no,6,jun,467,3,-1,0,unknown,yes,8703920737,bettybecker@example.com,"25585 Griffin Heights Suite 454
Lake Michael, NM 35293",False,capitalone.com/auto-loans,48
Erica Petersen,56,blue-collar,single,primary,no,739,yes,no,15,may,95,1,-1,0,unknown,no,7503741559,robertseric@example.net,"67942 Christina Place
Heatherchester, MH 70146",False,capitalone.com/auto-loans,48
Vincent Patel,34,services,married,secondary,no,24,yes,no,28,may,124,1,-1,0,unknown,no,4057062062,andreamarsh@example.net,"90626 Smith Knolls
Lauraland, PA 27611",False,capitalone.com/auto-loans,47
Timothy Bailey,41,management,married,tertiary,no,5,no,no,5,jun,178,1,-1,0,unknown,no,9118279652,fisherkaren@example.org,"47257 Gentry Mountains
Garzahaven, AS 00886",False,capitalone.com/auto-loans,46
Dustin Kelly,40,blue-collar,married,secondary,no,1161,yes,yes,16,may,292,8,-1,0,unknown,no,2707343507,ksmith@example.net,"52235 Aguirre Pine
East Courtneyshire, MN 40355",False,capitalone.com/auto-loans,46
Nicole Sparks,32,services,married,secondary,no,4789,yes,yes,6,jun,407,4,-1,0,unknown,no,5417555235,ericksonblake@example.net,"PSC 0879, Box 2462
APO AA 03791",False,capitalone.com/auto-loans,45
Jasmine Anderson,55,admin.,married,secondary,no,131,yes,no,6,may,744,1,-1,0,unknown,no,8374617798,mcclainjames@example.org,"70062 Hodge Mission Apt. 200
Westmouth, CA 27217",False,capitalone.com/auto-loans,45
Diane Oneill MD,55,blue-collar,married,secondary,no,224,yes,no,6,may,232,1,-1,0,unknown,no,4216803923,brenda95@example.net,"10791 Ricardo Hollow Suite 495
South Larry, MT 96404",False,capitalone.com/auto-loans,45
Gregory Beasley,30,services,single,unknown,no,347,yes,no,21,may,225,1,-1,0,unknown,no,9957058007,kimberlygibson@example.com,"16279 Wilkinson Circle
New Brandonton, IA 22537",False,capitalone.com/auto-loans,45
Jeremy Steele,39,entrepreneur,married,secondary,no,283,yes,no,26,may,126,2,-1,0,unknown,no,5457382001,zgordon@example.com,"679 Petersen Mountain
Dicksonborough, AZ 34436",False,capitalone.com/auto-loans,44
Catherine Brown,51,blue-collar,married,secondary,no,1374,yes,no,30,may,378,1,-1,0,unknown,no,3318260053,jlewis@example.org,"0386 Cooper Tunnel Apt. 546
Stevenchester, CT 08789",False,capitalone.com/auto-loans,43
Charles Charles,36,management,single,tertiary,no,808,no,no,21,may,52,1,-1,0,unknown,no,2968915233,scottwhite@example.com,"27771 Latasha Union Apt. 215
East Ericaland, AL 43266",False,capitalone.com/auto-loans,42
Andrea Smith,39,blue-collar,married,primary,no,20,yes,no,7,may,109,1,-1,0,unknown,no,3237875729,nicole37@example.net,"37891 Reyes Ramp Apt. 172
East Sarastad, ID 19476",False,capitalone.com/auto-loans,42
Dr. Eric Howell,35,technician,single,tertiary,no,458,yes,no,21,may,1091,3,-1,0,unknown,no,8543641333,westashley@example.com,"2222 Gutierrez Drive Apt. 946
South Anthonytown, NV 06924",False,capitalone.com/auto-loans,42
Gloria Horton,44,self-employed,married,tertiary,no,425,no,no,6,jun,147,1,-1,0,unknown,no,2084580765,jennifercaldwell@example.org,"3190 Parrish Manors Apt. 625
North Lisa, AS 94547",False,capitalone.com/auto-loans,41
Matthew Andrews,45,management,married,secondary,no,0,no,no,5,jun,65,2,-1,0,unknown,no,5273684025,mejiamatthew@example.com,"4291 Friedman View
Christinastad, AL 32692",False,capitalone.com/auto-loans,41
Andrew Boyer,36,entrepreneur,married,tertiary,no,125,yes,no,6,may,95,3,-1,0,unknown,no,7355948095,nelsonstephanie@example.net,"00035 Foley Wall
Bennetthaven, MT 36770",False,capitalone.com/auto-loans,37
Brian Ramos,34,blue-collar,married,secondary,no,1710,yes,yes,19,may,187,3,-1,0,unknown,no,9814204401,jonesbrandon@example.org,"45297 Golden Alley
Hallview, VT 02739",False,capitalone.com/auto-loans,35
Robert Cobb,53,management,married,tertiary,no,652,no,no,5,jun,91,1,-1,0,unknown,no,8774371764,annette96@example.org,"4291 Amber Hills Suite 215
New Lawrenceside, SC 31564",False,capitalone.com/auto-loans,34
Nicholas Butler,45,technician,married,tertiary,no,43,yes,no,6,jun,184,4,-1,0,unknown,no,7683888654,robincooper@example.net,"638 Diaz Summit
East Scott, AK 87054",False,capitalone.com/auto-loans,32
